id,name,host_id,host name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,Booking_date,reviews_per_month,calculated_host_listings_count,availability_365
864981,carriage house apartment,1650330,Chandle,Brooklyn,Sunset Park,40.64902,-74.00897,Private room,68,5,43,26/05/2019,0.56,2,282
865355,Private bedroom w  king size bed   pvt bathroom,4543792,George,Manhattan,Harlem,40.82719,-73.94484,Private room,90,7,35,30/04/2019,0.48,1,312
866890,PEACEFUL SHARE BY CENTRAL PARK,4555996,Ben,Manhattan,Harlem,40.82316,-73.94129,Private room,65,3,68,05/07/2019,0.88,2,361
867020,Cozy Room in Charming Brownstone,4363775,O ,Brooklyn,Greenpoint,40.73404,-73.95737,Private room,50,31,10,20/07/2018,0.25,3,193
867721,Spacious and Comfortable Room ,4509849,Ines,Brooklyn,Bedford-Stuyvesant,40.68344,-73.92189,Private room,65,3,132,30/06/2019,1.68,3,35
867749,Budget diamond in heart of Harlem,745186,Chiara,Brooklyn,Crown Heights,40.67813,-73.96355,Entire home/apt,200,30,1,19/07/2015,0.02,1,283
867769,Nice quiet room on a backyard,4509849,Ines,Brooklyn,Bedford-Stuyvesant,40.68411,-73.92973,Private room,65,3,116,21/05/2019,1.47,3,73
870119,Full Bedroom in Bed Stuy,355548,Jessica,Brooklyn,Clinton Hill,40.69208,-73.96525,Entire home/apt,185,4,8,27/08/2018,0.22,1,8
873465,LARGE   BR w Dining Room  Balcony  Echo,3588693,Maria,Brooklyn,Flatbush,40.65307,-73.95781,Entire home/apt,115,2,20,19/05/2019,0.25,1,282
873701,furnished bedroom   a month  ,699759,Becky,Brooklyn,Crown Heights,40.67121,-73.95534,Entire home/apt,140,4,125,11/06/2019,1.6,1,239
874683,Quiet  BR Heart of the East Village,4617159,Alvin,Brooklyn,Bushwick,40.68777,-73.91601,Private room,62,2,22,30/06/2019,0.37,1,87
874706,Cute   Comfortable One Bedroom,4616773,Joan,Brooklyn,Kensington,40.64534,-73.97189,Entire home/apt,95,3,154,01/07/2019,2,1,310
875567,Spacious Bushwick Duplex Apartment,4622733,Marise,Manhattan,West Village,40.73746,-74.00686,Entire home/apt,113,3,71,09/06/2019,0.95,1,343
876355,Fully Updated Modern   Bedroom Apartment,3994331,Vivian,Manhattan,Morningside Heights,40.81368,-73.95942,Entire home/apt,108,30,5,19/01/2019,0.07,1,230
876565, bedroom apt in Clinton Hill,4509849,Ines,Brooklyn,Bedford-Stuyvesant,40.68598,-73.92677,Private room,62,3,112,30/06/2019,1.43,3,59
877135,Cozy West Village Studio Apartment,4628887,Hoonju   Co Host  Jose,Brooklyn,Williamsburg,40.71518,-73.94571,Entire home/apt,95,3,36,16/06/2019,0.95,1,89
880256,Spacious Comfy Bedroom in Bed Stuy,4655169,Rochelle,Manhattan,Harlem,40.82764,-73.93842,Entire home/apt,165,2,21,02/01/2019,0.3,1,347
880424,Williamsburg  br APT,3549531,Jeremy,Brooklyn,Prospect-Lefferts Gardens,40.65514,-73.95956,Private room,60,1,109,04/06/2019,1.52,1,2
882209,Serene  BR Garden Goldfish Pond Cook s Kitchen,3673451,Nikki,Brooklyn,Williamsburg,40.70502,-73.95262,Private room,80,2,37,04/05/2019,0.56,2,89
882559, Beautiful Home Away From Home ,4670155,Idan,Manhattan,Hell's Kitchen,40.76113,-73.98918,Private room,110,3,213,24/06/2019,2.79,1,281
883209,Gorgeous Williamsburg Apartment,4158086,Vivian,Brooklyn,Bedford-Stuyvesant,40.69132,-73.94205,Shared room,50,3,15,16/09/2017,0.2,1,365
883306,Beautiful Studio on Prospect Park ,4310378,Autumn,Brooklyn,Clinton Hill,40.69494,-73.96372,Private room,79,2,102,17/06/2019,1.41,3,361
883423,Private bedroom bathroom in the heart of Manhattan,4313683,Antoinette,Brooklyn,Carroll Gardens,40.67996,-74.00101,Entire home/apt,140,3,93,04/05/2019,1.24,1,65
883517,World Travelers to Couchcrash in BK,4677362,Julie,Manhattan,Upper West Side,40.78615,-73.98137,Entire home/apt,339,4,28,06/07/2019,0.37,1,167
886808,   Bedroom in Clinton Hill Share,4701443,Christina,Queens,Flushing,40.75088,-73.81029,Private room,55,1,116,14/06/2019,1.51,2,298
886833,Clean and charming apartment  in Carroll Gardens,4701443,Christina,Queens,Flushing,40.7525,-73.81126,Entire home/apt,81,1,313,05/07/2019,4.09,2,263
887129,  Bedroom Upper West Side Gem,3490818,Jon,Brooklyn,Williamsburg,40.71437,-73.96054,Entire home/apt,191,3,156,30/06/2019,2.08,1,21
887292,Free Metrocard  Safe   Affordable,4704914,Robert,Brooklyn,Bushwick,40.69982,-73.91957,Entire home/apt,139,3,106,08/05/2019,1.42,1,248
887355,Private Suite  Free Metrocard ,4705358,D,Manhattan,Murray Hill,40.74791,-73.97334,Entire home/apt,500,5,1,25/03/2015,0.02,1,281
888583,Comfortable and Large Duplex with Private Terrace,4282125,Caroline,Brooklyn,Greenpoint,40.734,-73.95474,Entire home/apt,120,2,27,01/01/2019,0.35,1,280
890839,Gorgeous Greenpoint Railroad,831185,Andrew,Brooklyn,Crown Heights,40.68015,-73.96299,Entire home/apt,295,2,8,28/05/2019,0.11,3,365
891117,Cozy  bedroom in Jackson Heights ,4734398,Jj,Manhattan,Harlem,40.82264,-73.94041,Private room,49,1,594,15/06/2019,7.57,3,339
892704,Sun Drenched Studio in Clinton Hill,4746193,Richelle   Neil,Brooklyn,Bedford-Stuyvesant,40.68485,-73.93684,Entire home/apt,120,2,163,05/07/2019,2.12,1,161
893413,Private Bedroom in Manhattan,4751930,Martin,Manhattan,East Village,40.72668,-73.98179,Entire home/apt,2500,30,15,01/07/2019,0.26,1,89
893853,Ideal Location   Shower In Kitchen ,1208402,Kristen,Manhattan,Flatiron District,40.74207,-73.99094,Entire home/apt,175,25,49,17/10/2016,0.63,1,188
894015,Enjoy Brownstone Brooklyn ,4622027,Damon And Kent,Brooklyn,Bedford-Stuyvesant,40.68194,-73.92896,Entire home/apt,107,2,147,22/06/2019,1.89,1,27
894063,Architecturally Stunning Former Synagogue ,1803302,Lacey,Brooklyn,Williamsburg,40.71216,-73.96326,Private room,98,3,78,27/05/2019,1.01,1,268
895386,Penthouse patio city view BIG bed,2265770,Jeanine,Manhattan,Harlem,40.80706,-73.95403,Entire home/apt,170,5,86,21/06/2019,1.13,3,29
898669,Cozy room only   blocks from subway min to City ,4782600,Brian,Manhattan,West Village,40.73276,-74.00074,Entire home/apt,150,3,90,24/03/2019,1.17,1,184
898861,Large   bedroom apt in Manhattan,3546135,Jeanette   Henry,Queens,Briarwood,40.71156,-73.8091,Entire home/apt,63,3,104,19/06/2019,1.35,1,256
900383,NYC THE BEST  Stay in Comfy Apt Manhattan Harlem ,4808242,Selam,Brooklyn,Bedford-Stuyvesant,40.68145,-73.95178,Shared room,110,3,28,11/04/2019,0.36,1,34
903947,Brooklyn Bedstuy Studio,4734398,Jj,Manhattan,Harlem,40.82124,-73.93838,Private room,49,1,597,23/06/2019,7.72,3,342
903972,Stylish   garden duplex oasis ,4734398,Jj,Manhattan,Harlem,40.82085,-73.94025,Private room,49,1,607,21/06/2019,7.75,3,293
904060,charming house on family block,4834187,Howard,Brooklyn,Clinton Hill,40.68496,-73.96111,Entire home/apt,165,4,37,30/09/2018,0.47,1,343
905425,Beautiful Bedroom in Manhattan,4843750,Painter,Brooklyn,Greenpoint,40.73425,-73.95506,Entire home/apt,160,5,152,19/06/2019,2.1,1,281
905947,Great Bedroom in Manhattan,4847926,Shelley,Brooklyn,Flatbush,40.64388,-73.95279,Private room,38,3,66,10/06/2019,0.93,3,283
906038,Beautiful Modern apt in Brooklyn,4848828,Joy,Manhattan,Upper West Side,40.79626,-73.96145,Entire home/apt,170,7,28,22/05/2019,0.37,1,333
906058,PAINTERS PARADISE   GREENPOINT,4765670,Irene,Manhattan,Morningside Heights,40.80776,-73.9654,Private room,105,2,233,23/06/2019,3.01,1,294
907966,CHIC ROOM IN BROOKLYN BROWNSTONE,4864306,Joseph,Brooklyn,Greenpoint,40.72676,-73.95529,Private room,50,2,30,02/07/2019,0.42,3,249
909859,  rm    BR artist loft williamsburg,3343848,Laurence,Brooklyn,Park Slope,40.6734,-73.97657,Entire home/apt,890,3,26,27/11/2018,0.34,1,341
910976, furnished room with a balcony,4887492,Gershwyn,Manhattan,Financial District,40.71078,-74.00995,Private room,160,3,24,12/02/2018,0.31,2,352
911092,Charming East Village Studio,4888892,Darina,Manhattan,East Village,40.723,-73.97861,Entire home/apt,145,2,157,23/06/2019,2.03,1,221
912376,charming luxurious house  NY  Brooklyn,4103952,Maria,Brooklyn,Bedford-Stuyvesant,40.69901,-73.93967,Private room,51,3,4,03/01/2019,0.06,1,188
915020,Gorgeous PermaGO HOMES    FiDi   Room  ,181756,Roslyn,Brooklyn,South Slope,40.66414,-73.98457,Entire home/apt,150,3,136,07/07/2019,1.8,1,301
916311,Avenue A Apartment,511175,Luis,Manhattan,East Village,40.72361,-73.97877,Private room,180,3,5,19/02/2017,0.08,2,31
917058,Room in cool Bushwick loft ,4924435,Darla,Manhattan,Greenwich Village,40.73356,-73.99876,Entire home/apt,225,1,3,01/01/2019,0.04,1,188
918049,Garden Apartment in Park Slope,4929807,Liz,Manhattan,Chelsea,40.73949,-73.99483,Entire home/apt,250,3,48,23/06/2019,0.66,1,217
918239,Rooms in Spacious East Village Apt ,4930847,Rachel,Brooklyn,Williamsburg,40.70159,-73.94346,Private room,56,1,103,10/06/2019,1.6,1,65
918426,Charming Greenwich Village studio,4932354,Mitty,Brooklyn,Prospect Heights,40.67852,-73.97008,Private room,70,7,73,16/06/2019,0.94,4,212
919491,Union Sq European Serene apt,4938247,Kevin,Brooklyn,Park Slope,40.67665,-73.97925,Private room,70,2,163,18/06/2019,2.13,1,163
919830,Cozy bedroom in Artist Loft,1895793,Eduardo,Manhattan,Chelsea,40.74605,-73.99906,Private room,125,2,153,28/06/2019,2.17,1,161
919978,IDEAL AREA Reviews  LARGE btfl room,2230103,Time Square,Manhattan,Hell's Kitchen,40.7642,-73.98677,Entire home/apt,399,2,287,10/06/2019,3.69,1,284
919990,Park Slope LARGEST  private  SHARE IN PARK SLOPE,4629954,Sarah,Brooklyn,Carroll Gardens,40.67573,-73.99878,Entire home/apt,157,6,1,03/01/2017,0.03,1,24
920930, br in a  br apartment in Chelsea  ,4950369,Meryl,Brooklyn,Bedford-Stuyvesant,40.68863,-73.94294,Entire home/apt,145,7,28,27/08/2018,0.39,1,188
921441, bdrm   Patio BackYard Time Square st Floor,4954283,Michelle,Manhattan,Washington Heights,40.84408,-73.93675,Private room,75,1,120,21/06/2019,1.89,1,90
921585,  Bedroom Apt in Caroll Gardens,4955205,Stelian   Deanna,Brooklyn,Bedford-Stuyvesant,40.68336,-73.93648,Entire home/apt,280,3,68,24/06/2019,0.89,1,280
921624,Backyard BBQ in Brooklyn Brownstone,4955560,Emmanuel,Brooklyn,Williamsburg,40.71579,-73.9588,Entire home/apt,220,4,22,23/02/2019,0.3,1,8
921862,Artsy Bedroom Office in WaHi,4957149,George,Manhattan,Upper West Side,40.7886,-73.97553,Entire home/apt,190,28,28,31/05/2019,0.41,1,283
923566,Cosmopolitan Brownstone Sanctuary,4967515,Cody,Manhattan,Upper West Side,40.78775,-73.98152,Entire home/apt,200,6,22,04/01/2019,0.28,2,354
923979,Rare Spacious Quiet Prime Williamsburg Duplex Loft,4970027,Tzvi,Queens,Briarwood,40.70715,-73.81468,Entire home/apt,77,1,78,05/07/2019,1.02,1,168
924600,Breathtaking view of New York city,4973668,Gloria,Brooklyn,Bedford-Stuyvesant,40.68713,-73.93659,Private room,35,5,69,15/06/2019,0.91,3,244
924658,Sunlit Central Park Apartment,4973668,Gloria,Brooklyn,Bedford-Stuyvesant,40.687,-73.93446,Shared room,30,5,91,01/06/2019,1.18,3,248
924719,Private Studio Near JFK  LGA   Subway  Not A Bsmnt,552453,Christian,Manhattan,East Village,40.72615,-73.98781,Entire home/apt,199,29,12,22/08/2017,0.17,1,31
925075,Sunny  private room in Brooklyn ,4938485,Paul   Elena,Manhattan,Hell's Kitchen,40.75893,-73.99014,Entire home/apt,140,3,25,03/01/2015,0.33,1,157
925137,Bright  airy room share in Brooklyn,3458692,Karla,Manhattan,Chelsea,40.74435,-74.00038,Entire home/apt,124,30,4,10/06/2016,0.07,1,42
925240,Beautiful East Village Apartment,4976428,Jonathan,Manhattan,East Village,40.73194,-73.98939,Entire home/apt,295,7,92,24/06/2019,1.23,1,316
925730,Sunny Loft Style Apt Great Location,4980428,L,Manhattan,Chinatown,40.7189,-73.99654,Entire home/apt,160,7,13,10/06/2019,0.17,1,335
926337,Cute Manhattan Chelsea Apartment,4260529,Harry,Queens,Long Island City,40.74641,-73.94611,Private room,349,1,30,16/10/2016,0.39,2,365
927408,Artist Loft   Union Square,51038,Erica,Brooklyn,Clinton Hill,40.68618,-73.96603,Private room,98,2,38,16/02/2019,0.5,6,158
927987,Charm w amazing city view by PS ,755172,Meg,Manhattan,Upper East Side,40.77543,-73.95499,Entire home/apt,230,3,20,10/06/2019,0.26,1,282
931642,Bright Doorman One Bedroom on Upper East Side,4976872,Min,Manhattan,Murray Hill,40.74848,-73.97884,Private room,118,30,116,23/06/2019,1.93,1,228
932277,Dumbo   Spacious private room w  private bathroom,2902266,Kate,Brooklyn,DUMBO,40.70434,-73.98989,Private room,125,20,35,05/01/2015,0.45,1,311
933129,Lovely Private Room in Bushwick   ,5072123,Sandra,Brooklyn,Fort Greene,40.69097,-73.97972,Entire home/apt,195,29,55,31/05/2019,0.72,2,233
933861,Murray Hill Garden Apt  MANHATTAN,5025046,Nick   Jim,Manhattan,Hell's Kitchen,40.763,-73.98911,Private room,85,2,100,24/06/2019,1.31,1,63
936218,Fabulous Industrial Dumbo Loft,5052897,Anthony,Manhattan,Harlem,40.81378,-73.95353,Private room,55,14,17,30/06/2019,0.23,1,41
938022,Hell s Kitchen Hideaway   Private Entrance,1866827,Gregory,Brooklyn,Williamsburg,40.7078,-73.94827,Private room,99,1,94,16/06/2019,1.22,1,358
939657,Clean Furnished Room Near The Apollo  W  th St ,5076827,Diane And Craig,Manhattan,Harlem,40.81071,-73.94493,Entire home/apt,140,30,81,31/05/2019,1.05,2,194
939724,Bushwick Loft,1865527,Kayla,Brooklyn,Bedford-Stuyvesant,40.6943,-73.94538,Private room,85,1,32,19/05/2019,0.43,3,340
940115,Private Bedroom in Williamsburg,5067409,Ni,Brooklyn,Crown Heights,40.67555,-73.95254,Entire home/apt,75,7,15,29/06/2019,0.23,1,178
940116,Behind the Red Door II ,1650330,Chandle,Brooklyn,Sunset Park,40.64942,-74.00749,Private room,53,5,39,28/04/2019,0.52,2,282
941179,Stylish Room Artist Designers  Flat,4085497,Michael,Brooklyn,Crown Heights,40.67296,-73.9501,Entire home/apt,150,2,42,20/05/2019,0.72,1,365
941642,Cozy Studio in the Heart of Crown Heights,4888599,Rod,Manhattan,Hell's Kitchen,40.76662,-73.99302,Entire home/apt,179,3,209,11/06/2019,2.7,1,202
944040,Bright Room in Historic Brownstone,896918,Rusty,Brooklyn,Crown Heights,40.67607,-73.95408,Entire home/apt,135,1,67,23/06/2019,0.87,1,348
944049,Clean   Cozy Brooklyn   BR Gem    Great location ,1908073,Andrew,Manhattan,West Village,40.73194,-74.00189,Entire home/apt,200,4,45,01/07/2019,0.59,1,48
944755,Entire   Br Apt  Crown Heights   Franklin Ave,3270460,William M ,Brooklyn,Prospect-Lefferts Gardens,40.65908,-73.96125,Entire home/apt,100,5,117,18/05/2019,1.61,2,73
945297,your holiday ready Harlem home away from home ,5074654,Seth,Manhattan,East Village,40.72836,-73.98163,Private room,100,1,414,22/06/2019,5.39,2,231
947810,STUDIO APT   IN PROSPECT LEFFERTS GARDENS,5138312,Georgina,Manhattan,Upper East Side,40.77464,-73.95695,Private room,50,20,11,03/06/2019,0.16,1,269
947963,Dumbo Loft With A Beautiful View,3229099,Brian,Brooklyn,Williamsburg,40.71684,-73.9441,Private room,50,40,16,09/06/2019,0.21,1,324
949713,East Village Gay Friendly Dbl Room,1295416,Tal,Brooklyn,Gowanus,40.6745,-73.99582,Entire home/apt,400,30,30,01/06/2019,0.39,1,67
951365,Seeking Short Term Roommate on UES,2675998,Alice,Queens,Ridgewood,40.7099,-73.91509,Entire home/apt,115,2,74,19/05/2019,0.96,2,314
951944,Sunny WILLIAMSBURG Room near SUBWAY,1408973,Dom,Manhattan,SoHo,40.72493,-74.00307,Entire home/apt,235,3,73,05/07/2019,0.94,1,44
953275,Luxury Duplex Loft w  Private Roof   Amazing Views,4460034,Alain,Manhattan,East Harlem,40.79531,-73.9333,Entire home/apt,125,7,50,06/05/2018,0.66,1,188
953951,Bushwick Ridgewood aprtmt w parking,4797813,Nicole,Manhattan,West Village,40.73377,-74.00259,Entire home/apt,250,2,56,01/07/2019,0.73,1,134
955153,Quiet Studio in Prime SoHo,5165749,Ben,Manhattan,SoHo,40.72256,-73.99767,Entire home/apt,650,5,7,27/06/2014,0.09,2,90
955542,Apartment For Your Holidays in NYC ,4932354,Mitty,Brooklyn,Prospect Heights,40.67942,-73.97078,Private room,97,7,13,01/11/2018,0.17,4,204
956412,West Village Large  BR,588270,Dikla,Brooklyn,DUMBO,40.70424,-73.98597,Entire home/apt,189,2,236,21/06/2019,3.08,2,279
957002,Elegant loft in heart of soho,5202854,Sabrina,Manhattan,Upper West Side,40.7982,-73.96394,Entire home/apt,100,1,129,21/06/2019,1.76,1,281
957642, Sunny Master BD  in Garden Duplex,1354796,Natasha,Brooklyn,Prospect-Lefferts Gardens,40.66167,-73.95098,Private room,49,5,114,09/06/2019,1.49,3,323
959871,Great  BD waterfront City Island NY,1822729,Derek,Brooklyn,Williamsburg,40.71081,-73.96121,Private room,120,6,15,01/01/2019,0.21,2,9
959948,Modern New Duplex with Private Yard,1229358,Lauren,Manhattan,SoHo,40.72538,-74.00375,Entire home/apt,195,10,10,26/06/2018,0.13,1,270
960210,Chic  Cozy LES  BR  Weekly clean included ,1865527,Kayla,Brooklyn,Bedford-Stuyvesant,40.69437,-73.94519,Private room,89,1,21,14/10/2018,0.3,3,365
962045,Bask in the light  Studio bedroom in Williamsburg,5239845,Deanna,Brooklyn,Bushwick,40.69288,-73.90374,Private room,62,2,324,28/06/2019,4.3,1,267
964379,Designer Triplex Loft Soho Greenwich Village,555739,Rosana,Brooklyn,Bay Ridge,40.63463,-74.03621,Entire home/apt,130,28,14,28/02/2019,0.69,2,340
966104,Brooklyn Fashionista  Bdr Loft,5268970,Javier,Manhattan,East Village,40.72726,-73.97573,Private room,75,3,51,25/11/2018,0.7,1,127
968848,Private Room   Coffee  only   blocks to Train,5289072,Mark,Brooklyn,Prospect Heights,40.67501,-73.96651,Private room,64,2,35,03/02/2019,0.46,1,329
969463,WATER VIEWS   BED HOME W  PARKING,1447988,Patrick And Erin,Brooklyn,Williamsburg,40.71916,-73.95696,Entire home/apt,150,2,11,15/10/2018,0.14,1,364
971158,Private room in large   bed room,5286584,Liya,Manhattan,Harlem,40.80667,-73.95562,Private room,100,2,53,23/06/2019,0.7,1,350
971247,Cozy private room in   Bedroom  BK,5308961,Larry,Manhattan,Upper West Side,40.79368,-73.96487,Entire home/apt,190,3,159,03/07/2019,2.09,1,244
972426,Artsy Fashion Pad in the Heart of Williamsburg,216191,M,Brooklyn,Williamsburg,40.71149,-73.94504,Private room,98,2,7,21/12/2018,0.09,4,273
973535,Sunny Artist Live Work Apartment,3179866,Gonzalo And Nora,Queens,East Elmhurst,40.76356,-73.8885,Entire home/apt,99,3,158,02/07/2019,2.08,2,322
975229,Pretty One Bed in Brooklyn Heights,5333736,Timothy,Manhattan,East Village,40.73055,-73.98875,Entire home/apt,159,4,65,16/06/2019,0.85,1,1
975250,Garden Apt    mins from LaGuardia,3709510,Deacon,Brooklyn,Bushwick,40.69282,-73.92477,Private room,70,1,18,13/05/2019,0.32,3,146
975965,A true Sanctuary in Harlem NYC,2267153,John,Manhattan,East Village,40.72792,-73.98507,Private room,91,5,395,21/06/2019,5.16,2,1
975990,Prime East Village location w backyard garden ,5339881,Gerard,Brooklyn,Brooklyn Heights,40.69293,-73.99679,Entire home/apt,325,1,11,09/12/2018,0.19,1,363
976167,Bushwick Duplex  ,5341060,Simo,Brooklyn,Fort Hamilton,40.61806,-74.03195,Entire home/apt,149,4,33,07/01/2018,0.46,1,313
976242,Great Room in Lively East Village,854208,Anna,Manhattan,East Village,40.7282,-73.98893,Entire home/apt,200,10,35,02/01/2019,0.46,1,51
977870,Brooklyn Heights Brownstone   Private Bdrm Avail ,5350359,Matthew,Manhattan,Upper West Side,40.80014,-73.9637,Entire home/apt,169,2,61,23/06/2019,0.8,1,59
978062,Newly Furnished Beautiful   Quiet,5186189,Betsy,Manhattan,West Village,40.73359,-74.00524,Entire home/apt,249,3,10,01/01/2019,0.3,1,5
978386,Cozy East Village Haven,5354308,Yiota,Queens,Astoria,40.75751,-73.91678,Entire home/apt,85,2,260,03/07/2019,3.44,1,254
978615,Upper West Side Pied A Terre  NYC,5369117,Rosa,Queens,Astoria,40.76291,-73.91871,Private room,81,2,183,15/06/2019,2.45,2,326
980098,West Village   BR Apartment,5364702,Lynn,Manhattan,East Village,40.72658,-73.98907,Entire home/apt,199,2,54,02/07/2019,0.72,1,322
980561,A GEM Garden Apt on Broadway    ST QUEENS  NY,15742,Alix,Manhattan,Harlem,40.82892,-73.94745,Entire home/apt,88,3,37,08/09/2018,0.48,1,47
981410,NICE ROOM IN ASTORIA NEAR MANHATTAN,5374768,Maria,Manhattan,West Village,40.73331,-74.00471,Entire home/apt,170,4,1,09/04/2013,0.01,1,273
982038,Beautiful  private  uptown studio,5378922,Eileen,Brooklyn,Fort Greene,40.68859,-73.9729,Entire home/apt,130,9,3,25/09/2018,0.04,1,329
983625,Sunny Studio in the West Village,4548229,Brinton,Manhattan,Harlem,40.80421,-73.94302,Entire home/apt,135,30,190,04/06/2019,2.63,4,253
984721,Large and sunny one BR   sq ft ,555739,Rosana,Brooklyn,Bay Ridge,40.63508,-74.03628,Entire home/apt,65,30,25,22/12/2018,0.36,2,188
986727,Great Studio in the heart of Harlem,5414067,Adrianne,Manhattan,East Harlem,40.80626,-73.94009,Entire home/apt,165,3,281,21/06/2019,3.68,2,177
987329,QUIET GARDEN APT FACING NY BAY ,5369117,Rosa,Queens,Astoria,40.76491,-73.9207,Private room,78,4,70,12/06/2019,1.64,2,348
989976,Manhattan s Best Deal ,5435208,Rose,Queens,Flushing,40.74142,-73.8202,Entire home/apt,160,3,96,22/06/2019,1.29,1,298
990130,ROOM NEAR TIMES SQUARE MANHATTAN,5435713,Nikolai,Brooklyn,Prospect Heights,40.67682,-73.96586,Entire home/apt,225,5,6,26/08/2016,0.08,1,188
